Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
PGA Tour 96,1995.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Onechanbara Z2: Chaos,2014.0,0.0031332851289467343,0.0006891798759476224,0.003913894324853229,0.0037842951750236523,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.1270290379033188,0.24789500494411654,1.4078107717178592,1.3611945209987248,1
Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,2009.0,0.003856350927934442,0.0020675396278428673,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.3871126620348537,0.7436850148323496,0.0,0.6805972604993624,0
Covert Ops: Nuclear Dawn,2000.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
DanceDanceRevolution II,2007.0,0.005302482525909858,0.0,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.907279910297924,0.0,0.0,0.6805972604993624,0
Pictionary: Ultimate Edition,2011.0,0.003856350927934442,0.001722949689869056,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2010.0,1.3871126620348537,0.6197375123602913,0.0,0.6805972604993624,1
LEGO Harry Potter: Years 5-7,2012.0,0.0021691973969631237,0.003445899379738112,0.0,0.004730368968779566,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010.0,0.7802508723946053,1.2394750247205826,0.0,1.7014931512484064,1
TrackMania: Build to Race,2010.0,0.0024102193299590266,0.0037904893177119234,0.0,0.002838221381267739,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.8669454137717837,1.3634225271926408,0.0,1.0208958907490435,1
Nintendo Presents: Crossword Collection,2009.0,0.0,0.007236388697450035,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,2.6028975519132236,0.0,0.6805972604993624,0
Galaga: Destination Earth,2000.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
G.I. Joe: The Rise of Cobra,2009.0,0.004097372860930345,0.001722949689869056,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.4738072034120324,0.6197375123602913,0.0,0.6805972604993624,0
Ar tonelico Qoga: Knell of Ar Ciel,2010.0,0.001928175463967221,0.0003445899379738112,0.012720156555772993,0.0009460737937559131,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2010.0,0.6935563310174269,0.12394750247205827,4.5753850080830425,0.3402986302496812,1
FIFA World Cup Germany 2006,2006.0,0.004338394793926247,0.001722949689869056,0.0,0.0009460737937559131,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5605017447892107,0.6197375123602913,0.0,0.3402986302496812,0
Polly Pocket: Super Splash Island,2003.0,0.004097372860930345,0.0020675396278428673,0.0,0.0,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.4738072034120324,0.7436850148323496,0.0,0.0,0
God Eater 2,2013.0,0.0,0.0,0.023483365949119372,0.0,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,8.446864630307156,0.0,1
Tony Hawk's Downhill Jam,2007.0,0.005061460592913955,0.0,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.8205853689207456,0.0,0.0,0.6805972604993624,0
Sesame Street: Elmo's Number Journey,1998.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Rampage,1988.0,0.005302482525909858,0.0003445899379738112,0.0,0.0,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1980.0,1.907279910297924,0.12394750247205827,0.0,0.0,0
Dark Cavern,1981.0,0.005302482525909858,0.0003445899379738112,0.0,0.0,0.0027801281276441437,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1980.0,1.907279910297924,0.12394750247205827,0.0,0.0,0
Jewels of the Tropical Lost Island,2010.0,0.002651241262954929,0.003445899379738112,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.953639955148962,1.2394750247205826,0.0,0.6805972604993624,1
